Time,[C],[M],[X],Values[V1],Values[V3]
1.92,0.09506952675446956,0.004585931654158328,9.045459578590528e-05,0.4792861463078885,0.004585931654158328
2.0,0.09899036366913729,0.004820583370232211,9.516535950376964e-05,0.4957860910955305,0.004820583370232211
2.08,0.10290797555465654,0.0050594732323970965,9.996549821987213e-05,0.5120581235966455,0.0050594732323970965
2.16,0.10682236314094726,0.0053027151601973445,0.00010485753934770623,0.5281069203911435,0.0053027151601973445
2.24,0.11073352709597523,0.005550428092701882,0.00010984412704302169,0.5439370307170334,0.005550428092701882
2.32,0.11464146807568856,0.005802733697817227,0.00011492796949522453,0.5595528809727396,0.005802733697817227
2.4,0.11854618665678557,0.006059758946661527,0.00012011191067178356,0.5749587785716814,0.006059758946661527
2.48,0.12244768340155657,0.0063216341280087,0.00012539886408231087,0.5901589161633807,0.0063216341280087
2.56,0.12634595878989655,0.0065884941130064,0.00013079186374407765,0.605157375170094,0.0065884941130064
2.64,0.130241013273083,0.006860477739659207,0.00013629403435109873,0.6199581296527729,0.006860477739659207
2.72,0.13413284723337066,0.007137729537882254,0.00014190863375386134,0.6345650496669873,0.007137729537882254
2.8000000000000003,0.1380214609917866,0.007420399183997042,0.00014763904118561742,0.6489819046708998,0.007420399183997042
2.88,0.1419068548203634,0.007708642489135761,0.00015348877462885194,0.6632123668164089,0.007708642489135761
2.96,0.14578902889939163,0.008002629561631497,0.00015946165434680153,0.6772600139144094,0.008002629561631497
3.04,0.14966798337399334,0.008302529614160866,0.00016556150296639227,0.6911283326448037,0.008302529614160866
3.12,0.15354371827419333,0.008608520891336574,0.00017179242246558323,0.7048207211584319,0.008608520891336574
3.2,0.15741623359429663,0.008920788187730918,0.00017815861835232237,0.7183404921429474,0.008920788187730918
3.2800000000000002,0.16128552922226957,0.009239516819809552,0.00018466437465077649,0.7316908752500103,0.009239516819809552
3.36,0.1651516049716596,0.009564897544193592,0.00019131411937958512,0.7448750197875398,0.009564897544193592
3.44,0.16901446057925007,0.009897129239540687,0.00019811245276550864,0.7578959971937511,0.009897129239540687
3.52,0.17287409567589462,0.010236416063492085,0.00020506408270301563,0.7707568033314367,0.010236416063492085
3.6,0.17673050982934435,0.01058296958366635,0.00021217391413017283,0.7834603609370812,0.01058296958366635
3.68,0.18058370248080233,0.010937061193678578,0.00021944787479254556,0.7960095216321881,0.010937061193678578
3.7600000000000002,0.1844336729739584,0.011298935647102677,0.00022689175687841385,0.8084070681644084,0.011298935647102677
3.84,0.1882804205362051,0.011668815480131068,0.0002345113185005849,0.820655716413632,0.011668815480131068
3.92,0.1921239442872825,0.012046958098753615,0.000242312283328441,0.8327581174140258,0.012046958098753615
4.0,0.1959642432320722,0.012433631225674518,0.0002503008977385337,0.844716859254192,0.012433631225674518
4.08,0.19980131625670042,0.012829124083873183,0.0002584838324844696,0.8565344689209309,0.012829124083873183
4.16,0.20363516211460994,0.013233737002617587,0.0002668683118256638,0.8682134140481228,0.013233737002617587
4.24,0.20746577942297276,0.013647773648110921,0.00027546160544994063,0.8797561046366957,0.013647773648110921
4.32,0.21129316666075199,0.01407154788666083,0.0002842712821099368,0.8911648947199599,0.01407154788666083
4.4,0.21511732215702942,0.014505383375578731,0.00029330503065526863,0.9024420839429453,0.014505383375578731
4.48,0.21893824408706378,0.014949630859609785,0.00030257120289854894,0.9135899191108421,0.014949630859609785
4.5600000000000005,0.2227559304689365,0.015404656659833163,0.00031207855552152486,0.9246105956864661,0.015404656659833163
4.64,0.22657037914554146,0.015870851666387787,0.0003218365483944479,0.9355062591953938,0.015870851666387787
4.72,0.23038158777607107,0.016348609858382747,0.00033185484802837183,0.9462790066116951,0.016348609858382747
4.8,0.23418955383871223,0.016838338206348925,0.00034214346750396484,0.9569308877288629,0.016838338206348925
4.88,0.23799427461441597,0.01734045067143274,0.0003527126253434164,0.9674639064324537,0.01734045067143274
4.96,0.24179574718187968,0.01785539224179791,0.0003635731904398583,0.9778800219621406,0.01785539224179791
5.04,0.24559396840614275,0.0183836409557045,0.00037473687248707345,0.9881811501150525,0.0183836409557045
5.12,0.24938893492657135,0.018925710669617173,0.0003862162790028306,0.9983691644086299,0.018925710669617173
5.2,0.2531806431295593,0.019482140963142172,0.0003980249019862848,1.008445897165767,0.019482140963142172
5.28,0.25696908914527483,0.02005346628289022,0.00041017634668999474,1.0184131406294117,0.02005346628289022
5.36,0.2607542688469487,0.02064023213330085,0.0004226846402559432,1.0282726480477031,0.02064023213330085
5.44,0.26453617783277794,0.02124297628161657,0.0004355636745735872,1.038026134679417,0.02124297628161657
5.5200000000000005,0.2683148114227763,0.021862299490179284,0.00044882862029145006,1.0476752788062507,0.021862299490179284
5.6000000000000005,0.27209016464213415,0.02249885130346434,0.00046249585179341537,1.057221722678913,0.02249885130346434
5.68,0.2758622321844054,0.023153386216112543,0.00047658419577824036,1.06666707338387,0.023153386216112543
5.76,0.2796310083593406,0.023826701269733512,0.0004911141581278084,1.0760129036470631,0.023826701269733512
5.84,0.2833964871097436,0.02451958701099209,0.0005061065893247924,1.085260752784216,0.02451958701099209
5.92,0.2871586619696733,0.02523277224912473,0.0005215818934890842,1.0944121274780685,0.02523277224912473
6.0,0.29091752612278515,0.02596671826785256,0.0005375553941421416,1.103468502773911,0.02596671826785256
6.08,0.29467307241216256,0.026722388551228403,0.0005540478176187097,1.1124313229251905,0.026722388551228403
6.16,0.2984252931883245,0.027501058419298948,0.0005710923005896097,1.1213020018315039,0.027501058419298948
6.24,0.30217418023585113,0.028303327330261273,0.0005887121082556383,1.130081923655312,0.028303327330261273
6.32,0.3059197249177656,0.02913029141064696,0.0006069299535049376,1.1387724439266491,0.02913029141064696
6.4,0.309661918045649,0.02998321242442067,0.0006257825274220873,1.147374889977931,0.02998321242442067
6.48,0.31340074982003446,0.03086276057269194,0.0006452942161067919,1.155890561532091,0.03086276057269194
6.5600000000000005,0.31713620995876934,0.03177018954459563,0.0006654933163586854,1.1643207316982243,0.03177018954459563
6.640000000000001,0.32086828748910595,0.03270718435157472,0.0006864260177465504,1.1726666471813152,0.03270718435157472
6.72,0.32459697065038423,0.03367452306621569,0.0007081243927731611,1.1809295287406827,0.03367452306621569
6.8,0.3283222471802619,0.034672993457437185,0.0007306098107176693,1.1891105724780013,0.034672993457437185
6.88,0.332044104150871,0.035704977312207065,0.0007539372511354413,1.1972109500964487,0.035704977312207065
6.96,0.33576252749240537,0.03677192283459697,0.0007781644123684655,1.2052318084892475,0.03677192283459697
7.04,0.33947750243176766,0.03787445271265075,0.0008033083496533039,1.2131742713117921,0.03787445271265075
7.12,0.34318901344780384,0.03901492770380569,0.0008294365846231788,1.2210394394650697,0.03901492770380569
7.2,0.3468970439774927,0.040194074014130624,0.000856580498529261,1.2288283910460025,0.040194074014130624
7.28,0.3506015765759212,0.0414149728337826,0.0008848167784704633,1.2365421822538605,0.0414149728337826
7.36,0.3543025924475913,0.042678014971710476,0.0009141878711563893,1.2441818469700827,0.042678014971710476
7.44,0.3580000720569123,0.04398624902849141,0.0009447569444471748,1.2517483985706437,0.04398624902849141
7.5200000000000005,0.36169399429132265,0.04534092575929461,0.0009765991146150654,1.2592428287333775,0.04534092575929461
7.6000000000000005,0.36538433698596984,0.046744666502969885,0.001009771083595335,1.2666661090443114,0.046744666502969885
7.68,0.3690710764914573,0.048199227424232216,0.0010443577832730893,1.274019190633202,0.048199227424232216
7.76,0.3727541878044372,0.04970684956040873,0.0010804234160815974,1.2813030049463214,0.04970684956040873
7.84,0.37643364443024757,0.0512700216169273,0.0011180593790160473,1.2885184639675478,0.0512700216169273
7.92,0.38010941816310606,0.052891131954282584,0.0011573512728242695,1.2956664602786776,0.052891131954282584
8.0,0.38378147909814947,0.05457272594674716,0.0011983934603346535,1.3027478675716673,0.05457272594674716
8.08,0.38744979548178127,0.056317438177796955,0.0012412854800421987,1.3097635408370614,0.056317438177796955
8.16,0.3911143335871884,0.05812799839418337,0.0012861330308103192,1.3167143165998272,0.05812799839418337
8.24,0.39477505760344833,0.06000723701314437,0.0013330488714889976,1.3236010131780196,0.06000723701314437
8.32,0.3984319294680479,0.061958087217656194,0.001382153161598404,1.3304244308323567,0.061958087217656194
8.4,0.4020849086249474,0.06398358537914939,0.001433574174143529,1.337185351779737,0.06398358537914939
8.48,0.4057339523364173,0.0660868592575914,0.001487446938415369,1.3438845412268987,0.0660868592575914
8.56,0.40937901460683845,0.06827114405989156,0.001543918132430835,1.3505227458448543,0.06827114405989156
8.64,0.41302004782791535,0.07053974582175215,0.0016031384689535139,1.3571006972207058,0.07053974582175215
8.72,0.4166570003707377,0.07289608490401214,0.0016652754862905292,1.3636191079178668,0.07289608490401214
8.8,0.420289817584188,0.07534366645812726,0.0017305056277455953,1.3700786737621595,0.07534366645812726
8.88,0.4239184409424866,0.0778860892286052,0.0017990174580103113,1.3764800727758457,0.0778860892286052
8.96,0.4275428084371853,0.08052702440497213,0.001871008988608626,1.3828239663381718,0.08052702440497213
9.040000000000001,0.43116285406574506,0.08327021610424132,0.0019466928765053493,1.3891109987361117,0.08327021610424132
9.120000000000001,0.43477850783508337,0.08611946847718698,0.002026296896830812,1.3953417976265294,0.08611946847718698
9.200000000000001,0.43838969515195136,0.08907865155653144,0.002110069271932981,1.4015169734391548,0.08907865155653144
9.28,0.4419963365846484,0.09215169300209229,0.0021982729895352383,1.4076371194409532,0.09215169300209229
9.36,0.44559834744355914,0.09534257415095924,0.002291188489377248,1.413702811499962,0.09534257415095924
9.44,0.4491956374843639,0.09865531243824063,0.002389109414214413,1.419714608070236,0.09865531243824063
9.52,0.45278811054370394,0.10209394365837295,0.0024923584417522334,1.4256730500719281,0.10209394365837295
9.6,0.45637566411804775,0.10566251684868268,0.002601282481251577,1.4315786606894974,0.10566251684868268
9.68,0.4599581888005927,0.1093650887055369,0.00271625961547858,1.4374319449536073,0.1093650887055369
9.76,0.46353556771280124,0.11320571780777881,0.0028376911532675786,1.443233389338564,0.11320571780777881
9.84,0.4671076760524598,0.11718845245889634,0.0029660070506993927,1.448983461569967,0.11718845245889634
9.92,0.47067438045802495,0.1213173186596849,0.003101661322745395,1.4546826101537715,0.1213173186596849
10.0,0.4742355383258022,0.12559629263800023,0.003245161538376667,1.4603312638566748,0.12559629263800023
10.08,0.47779099707450046,0.13002929985355113,0.0033970571569101648,1.465929831131682,0.13002929985355113
10.16,0.48134059308890076,0.1346202012605521,0.0035579504303743766,1.4714786990737339,0.1346202012605521
10.24,0.48488415090593506,0.13937279391968732,0.003728474149908494,1.4769782328000292,0.13937279391968732
10.32,0.48842148231998406,0.14429078959869351,0.003909317763658416,1.4824287747376161,0.14429078959869351
10.4,0.4919523852957079,0.1493778044197839,0.00410123320272219,1.4878306436524777,0.1493778044197839
10.48,0.49547664250945833,0.15463734363843912,0.0043050611056132514,1.4931841331618707,0.15463734363843912
10.56,0.49899402004159865,0.16007279353464404,0.004521717693223498,1.4984895105402742,0.16007279353464404
10.64,0.5025042655443377,0.1656874092922984,0.004752202877512464,1.5037470147964576,0.1656874092922984
10.72,0.5060071066712097,0.17148430924834912,0.004997590526021394,1.5089568552220571,0.17148430924834912
10.8,0.5095022493140267,0.17746646194815233,0.005259067059438945,1.5141192097201621,0.17746646194815233
10.88,0.5129893754775962,0.18363667875529574,0.0055379462044437364,1.5192342226760354,0.18363667875529574
10.96,0.516468140261371,0.18999760162079174,0.005835714748010522,1.5243020016207343,0.18999760162079174
11.040000000000001,0.5199381690850355,0.19655169541622933,0.00615400598635753,1.529322614383951,0.19655169541622933
11.120000000000001,0.5233990544676459,0.2033012380218322,0.006494623120190178,1.5342960857235957,0.2033012380218322
11.200000000000001,0.5268503525367091,0.2102483139953445,0.006859515053085527,1.539222393706705,0.2102483139953445
11.28,0.5302915789537376,0.21739480395515345,0.007250877219846864,1.5441014654091885,0.21739480395515345
11.36,0.5337222054749245,0.22474238179356876,0.007671199896407484,1.5489331736751724,0.22474238179356876
11.44,0.5371416531745846,0.23229250298075474,0.00812328464006806,1.5537173293458484,0.23229250298075474
11.52,0.5405492862195119,0.24004639639941877,0.008610235001479115,1.5584536745493827,0.24004639639941877
11.6,0.5439444053832703,0.24800505656146418,0.00913552075700685,1.5631418758843822,0.24800505656146418
11.68,0.5473262405036615,0.2561692355606825,0.009703053185956361,1.5677815164082527,0.2561692355606825
11.76,0.5506939414687013,0.2645394344072874,0.01031725278340835,1.5723720859156751,0.2645394344072874
11.84,0.5540465678131483,0.2731158936605639,0.01098310898676517,1.5769129696877813,0.2731158936605639
11.92,0.5573830770071734,0.2818985832884209,0.011706250366934144,1.5814034358809548,0.2818985832884209
12.0,0.5607023112282261,0.29088719161977605,0.012493037159728732,1.5858426213259638,0.29088719161977605
12.08,0.5640029822377838,0.30008111319151476,0.01335067201151283,1.5902295152921107,0.30008111319151476
12.16,0.5672836540605474,0.3094794352473232,0.014287318153635332,1.5945629408890916,0.3094794352473232
12.24,0.5705427231019649,0.31908092246196823,0.015312222051603652,1.598841533709504,0.31908092246196823
12.32,0.5737783963165941,0.32888400017756203,0.016435841695399526,1.603063718598285,0.32888400017756203
12.4,0.576988666864698,0.3388867356133196,0.017669989734459,1.6072276838652704,0.3388867356133196
12.48,0.5801712855208025,0.34908681563282457,0.0190279987836562,1.6113313507711162,0.34908681563282457
12.56,0.5833237302158526,0.35948152275081646,0.020524885176506077,1.6153723414688566,0.35948152275081646
12.64,0.5864431720742648,0.37006770783102483,0.022177505052330827,1.6193479433110507,0.37006770783102483
12.72,0.5895264385794877,0.3808417594653673,0.024004691383576776,1.6232550703811437,0.3808417594653673
12.8,0.5925699742720634,0.391799569779462,0.026027371234414957,1.6270902227572277,0.391799569779462
12.88,0.5955697994203006,0.4029364964579271,0.02826866097265228,1.6308494440119694,0.4029364964579271
12.96,0.5985214672274297,0.41424732083550686,0.030753925770935654,1.6345282775530403,0.41424732083550686
13.040000000000001,0.6014200204872746,0.4257262019639373,0.033510777894276346,1.638121722777119,0.4257262019639373
13.120000000000001,0.604259949206772,0.43736662664810716,0.03656897576703856,1.6416241926753734,0.43736662664810716
13.200000000000001,0.6070351502501116,0.449161355748403,0.039960311659488684,1.645029473850847,0.449161355748403
13.280000000000001,0.6097388917651203,0.4611023663881504,0.04371824395657684,1.648330691903443,0.4611023663881504
13.36,0.6123637825044015,0.47318079072010705,0.04787769574432207,1.6515202817707122,0.47318079072010705
13.44,0.6149017492418221,0.48538685666370024,0.052474718815535185,1.6545899663176056,0.48538685666370024
13.52,0.6173440178575273,0.4977098180034135,0.05754600124344907,1.6575307371527312,0.4977098180034135
13.6,0.6196811077557697,0.5101378893031654,0.06312830288484154,1.6603328486924984,0.5101378893031654
13.68,0.6219028362429249,0.5226581786968865,0.06925790745946935,1.6629858205695756,0.5226581786968865
13.76,0.6239983334302106,0.535256621072303,0.07597013439593603,1.6654784483333618,0.535256621072303
13.84,0.6259560666650134,0.5479179124940151,0.08329887094094622,1.6677988205677745,0.5479179124940151
13.92,0.6277638740163477,0.5606254466774693,0.09127610130902694,1.6699343412570986,0.5606254466774693
14.0,0.6294090063528948,0.5733612545031801,0.09993148343604685,1.6718717563234036,0.5733612545031801
14.08,0.6308781762866786,0.5861059478710148,0.10929208630333025,1.6735971818597122,0.5861059478710148
14.16,0.6321576175592939,0.5988386638256151,0.11938160190409453,1.6750961379090477,0.5988386638256151
14.24,0.6332331490836628,0.6115370242563365,0.13022055327265383,1.6763535807146952,0.6115370242563365
14.32,0.6340902412124726,0.6241770923261637,0.14182610425513123,1.6773539304982221,0.6241770923261637
14.4,0.6347140855918004,0.636733342595082,0.1542118953797407,1.6780810963338946,0.636733342595082
14.48,0.6350896631560494,0.6491786423180287,0.16738780314035764,1.6785184918085334,0.6491786423180287
14.56,0.6352018244403732,0.6614842410557294,0.18135970678962832,1.6786490580743532,0.6614842410557294
14.64,0.6350353692101585,0.6736197779341435,0.19612940498068618,1.678455279288952,0.6736197779341435
14.72,0.6345751267738458,0.685553306690414,0.21169472345008655,1.6779191923013186,0.685553306690414
14.8,0.6338060343381408,0.6972513426002493,0.22804967166885948,1.677022387805843,0.6972513426002493
14.88,0.6327132134423492,0.7086789353603622,0.2451844425175899,1.6757460033140643,0.7086789353603622
14.96,0.6312820480801992,0.7197997723226638,0.2630851798998548,1.6740707124757084,0.7197997723226638
15.040000000000001,0.6294982679250364,0.7305763170334566,0.28173367176417297,1.6719767151519411,0.7305763170334566
15.120000000000001,0.6273480361876299,0.7409699880802483,0.3011072384108793,1.6694437282451189,0.7409699880802483
15.200000000000001,0.6248180374116193,0.7509413822924272,0.3211789450291176,1.666450972415296,0.7509413822924272
15.280000000000001,0.6218955601238394,0.7604505441861774,0.3419179751533952,1.6629771492861387,0.7604505441861774
15.36,0.6185685736532457,0.7694572803061135,0.36328982523936687,1.6590004087983636,0.7694572803061135
15.44,0.6148258050491356,0.7779215179540998,0.3852561056471372,1.654498314260058,0.7779215179540998
15.52,0.6106568179853765,0.7858036759373311,0.4077741260619644,1.649447808080939,0.7858036759373311
15.6,0.6060521009743263,0.7930650604289797,0.4307966483672942,1.643825188091372,0.7930650604289797
15.68,0.6010031589958263,0.7996682564067564,0.4542720940967315,1.6376060888253217,0.7996682564067564
15.76,0.5955025927765693,0.8055774563950541,0.4781454591932492,1.6307654496752715,0.8055774563950541
15.84,0.5895441648718263,0.8107587118543457,0.5023589452621933,1.62327746927408,0.8107587118543457
15.92,0.5831228642802292,0.8151800606654696,0.526851127182573,1.6151155612463235,0.8151800606654696
16.0,0.5762349797940565,0.8188114658513834,0.5515566025795403,1.606252325782021,0.8188114658513834
16.080000000000002,0.5688781828734053,0.8216245774808342,0.5764057400342321,1.5966595407835587,0.8216245774808342
16.16,0.5610516106880115,0.8235922716659704,0.601325088126682,1.5863081636270608,0.8235922716659704
16.240000000000002,0.5527559397028605,0.8246879786288162,0.6262380486472097,1.5751683334853719,0.8246879786288162
16.32,0.5439934500840993,0.824884822091224,0.6510650549530232,1.563209376573036,0.824884822091224
16.4,0.5347680942517635,0.8241546152784054,0.6757227301474731,1.5503998351585786,0.8241546152784054
16.48,0.5250855990327912,0.8224667791219822,0.7001211190000931,1.5367075672360344,0.8224667791219822
16.56,0.5149535799033644,0.819787232047563,0.7241649407815436,1.5220998972752846,0.819787232047563
16.64,0.5043816583869508,0.8160774111661588,0.7477527549129955,1.5065438148193406,0.8160774111661588
16.72,0.4933816036655362,0.8112933125910794,0.7707758065489587,1.4900062629858826,0.8112933125910794
16.8,0.4819674861348611,0.8053848097289387,0.7931164267650559,1.4724545148595751,0.8053848097289387
16.88,0.47015586386556146,0.7982951679598617,0.8146464586659053,1.4538566885291113,0.7982951679598617
16.96,0.457966000197904,0.7899608128325095,0.8352256833300129,1.4341824243343517,0.7899608128325095
17.04,0.44542010888601,0.7803113665328698,0.8547003499650946,1.4134037494004095,0.7803113665328698
17.12,0.43254361913134454,0.7692699560841321,0.8729022110652169,1.3914961517861912,0.7692699560841321
17.2,0.4193654421980356,0.7567537894215055,0.8896489093776295,1.368439870424352,0.7567537894215055
17.28,0.40591819979946575,0.7426749914538537,0.90474720423596,1.3442213653152786,0.7426749914538537
17.36,0.3922383450491544,0.7269416574687716,0.9180006758064957,1.3188348625418431,0.7269416574687716
17.44,0.3783660839316714,0.7094589955787057,0.9292250344150292,1.29228378982278,0.7094589955787057
17.52,0.364344873412184,0.6901312661136662,0.9382782691778838,1.2645815968359562,0.6901312661136662
17.6,0.3502202432633072,0.6688629576657302,0.9450878125670352,1.2357512516489675,0.6688629576657302
17.68,0.3360383107231152,0.6455602344780095,0.9496718133467922,1.2058238471122167,0.6455602344780095
17.76,0.3218440121297132,0.620132477088108,0.9521337348228806,1.1748361272196601,0.620132477088108
17.84,0.30767981506180275,0.5924936070005973,0.9526211755321166,1.1428284178610781,0.5924936070005973
17.92,0.2935854585658924,0.5625633649021922,0.951267516968918,1.1098443982193342,0.5625633649021922
18.0,0.27959876030129444,0.5302690248247776,0.9481372261756182,1.0759333180310737,0.5302690248247776
18.080000000000002,0.2657571824608899,0.4955476200404587,0.9432020462739463,1.0411545143076597,0.4955476200404587
18.16,0.2520995956687783,0.45834927312933543,0.9363401643240785,1.005583291576992,0.45834927312933543
18.240000000000002,0.23866786721899647,0.4186423276026765,0.9273522988460099,0.9693173798836877,0.4186423276026765
18.32,0.22550788792008655,0.376420535215495,0.9159822278265206,0.9324828510131616,0.376420535215495
18.400000000000002,0.21267026657970495,0.3317151641696712,0.9019401733060235,0.8952398179891792,0.3317151641696712
18.48,0.2002104623158889,0.2846141238459231,0.8849235797551023,0.8577869358894288,0.2846141238459231
18.56,0.1881884956053163,0.23529886740684083,0.8646372144955614,0.8203646100177377,0.23529886740684083
18.64,0.17666817306816335,0.18412297786686824,0.8408135918511425,0.7832561664624067,0.18412297786686824
18.72,0.16571593554309882,0.13180271543668398,0.8132360446421609,0.746786699981453,0.13180271543668398
18.8,0.15539901549837914,0.08002082179411857,0.7817889453057477,0.7113178925675246,0.08002082179411857
18.88,0.14578209656403465,0.03392746723727835,0.7466057666008615,0.6772350797878421,0.03392746723727835
18.96,0.13691863067742238,0.009821884042461634,0.7086262594204215,0.6449110957790478,0.009821884042461634
19.04,0.12883190000763695,0.0070074776684556,0.6698072442031565,0.614624830607698,0.0070074776684556
19.12,0.12151707561727729,0.006428295424345976,0.6309341288671843,0.5865506212999336,0.006428295424345976
19.2,0.11496266502583588,0.005967152750345557,0.5920608381316649,0.5608275342422913,0.005967152750345557
19.28,0.10915562059154378,0.005572617994480066,0.5531982559540564,0.537575047664556,0.005572617994480066
19.36,0.10408172924425783,0.005237532251064956,0.5143571195395417,0.5168922889348281,0.005237532251064956
19.44,0.09972590199505328,0.004956467264364996,0.4755491816914574,0.4988574030067948,0.004956467264364996
19.52,0.09607253609793936,0.00472492143572714,0.43678770223948016,0.4835277434195722,0.00472492143572714
19.6,0.09310592512793596,0.0045391884697778915,0.39808818965946413,0.47094079413143214,0.0045391884697778915
19.68,0.0908107249045725,0.004396231948648602,0.35946943020875655,0.4611158247977313,0.004396231948648602
19.76,0.08917239629862077,0.00429361054811859,0.32095501718573927,0.45405587664407787,0.00429361054811859
19.84,0.08817755649024553,0.00422942549449345,0.28257567221827745,0.44974968281558986,0.00422942549449345
19.92,0.08781427990458746,0.004202262725651764,0.24437340995502738,0.4481735961850463,0.004202262725651764
20.0,0.0880721538034769,0.004211161333883569,0.20640882155333315,0.44929259054617143,0.004211161333883569
20.080000000000002,0.08894202862773151,0.004255566605121912,0.16877455444126546,0.4530600176470926,0.004255566605121912
20.16,0.09041532830316949,0.0043352762375079065,0.1316233820331636,0.45941555360538966,0.0043352762375079065
20.240000000000002,0.0924824247895814,0.004450343726881245,0.09523813889586416,0.46827933244986786,0.004450343726881245
20.32,0.09512892531415762,0.004600884768880219,0.060226521133009546,0.4795377334277987,0.004600884768880219
20.400000000000002,0.09832510661505257,0.004786536408743378,0.02825561140406318,0.49300174200267594,0.004786536408743378
20.48,0.10198578628181101,0.005004470634366182,0.005436279250387977,0.5082468154857788,0.005004470634366182
20.56,0.10587288825756519,0.0052433995745187955,0.00028015295369910036,0.5242331699081926,0.0052433995745187955
20.64,0.1097840846385392,0.0054898707967689035,0.00011220017878221453,0.5401129058834773,0.0054898707967689035
20.72,0.11369279304012037,0.005741046346691922,0.00011375613070830114,0.5557803236220553,0.005741046346691922
20.8,0.11759829377831153,0.005996912602393635,0.00011884553592107101,0.5712368134578609,0.005996912602393635
20.88,0.12150057284188218,0.006257595605244439,0.00012410559698621914,0.5864865367040949,0.006257595605244439
20.96,0.1253996304481351,0.006523229637881086,0.00012947247741976192,0.6015336003234236,0.006523229637881086
21.04,0.129295467045291,0.006793953971579027,0.0001349478005695178,0.6163820040800586,0.006793953971579027
21.12,0.1331880830311861,0.007069913004664858,0.00014053470205569198,0.6310356429653126,0.007069913004664858
21.2,0.13707747874549697,0.007351256487488346,0.00014623673760162033,0.6454983105764004,0.007351256487488346
21.28,0.1409636544645417,0.007638139763359228,0.00015205731678440636,0.659773702374601,0.007638139763359228
21.36,0.14484661039931238,0.007930724042477695,0.00015800008296815613,0.673865418830153,0.007930724042477695
21.44,0.14872634669046242,0.008229176690190819,0.00016406884889198003,0.6877769684360917,0.008229176690190819
21.52,0.15260286341062773,0.008533671099341158,0.0001702675876169627,0.7015117706338088,0.008533671099341158
21.6,0.156476160552166,0.008844388143251622,0.0001766004083505933,0.7150731585769373,0.008844388143251622
21.68,0.16034623804125978,0.009161514703002712,0.00018307160493688879,0.7284643818834371,0.009161514703002712
21.76,0.1642130957058111,0.00948524570414022,0.00018968563665226954,0.741688609126174,0.00948524570414022
21.84,0.16807673330866335,0.009815782269905942,0.00019644713970143777,0.7547489304541111,0.009815782269905942
21.92,0.1719371505013523,0.01015333624648014,0.00020336099248087085,0.7676483598491237,0.01015333624648014
22.0,0.17579434686240708,0.010498125734805156,0.00021043223437593785,0.7803898375826417,0.010498125734805156
22.080000000000002,0.17964832185278246,0.010850380328865466,0.0002176661994162955,0.7929762323095788,0.010850380328865466
22.16,0.18349907484955302,0.011210336805237081,0.000225068393803546,0.8054103433422064,0.011210336805237081
22.240000000000002,0.18734660510604578,0.011578242256219012,0.00023264459731677618,0.8176949026051046,0.011578242256219012
